chr1	3069992	184732197	Twq5	chr1	16171518	16174886	Rpl7
chr1	3069992	184732197	Twq5	chr1	16175997	16203958	Rdh10
chr1	3069992	184732197	Twq5	chr1	16298897	16590336	Stau2
chr1	3069992	184732197	Twq5	chr1	16611013	16689713	Ube2w
chr1	3069992	184732197	Twq5	chr1	16711948	16727266	Eloc
chr1	3069992	184732197	Twq5	chr1	16735430	16748499	Tmem70
chr1	3069992	184732197	Twq5	chr1	16758274	16779835	Ly96
chr1	3069992	184732197	Twq5	chr1	17034783	17168113	Jph1
chr1	3069992	184732197	Twq5	chr1	17215585	17234495	Gdap1
chr1	3069992	184732197	Twq5	chr1	17672124	17701163	Pi15
chr1	3069992	184732197	Twq5	chr1	17797268	17836568	Crispld1
chr1	3069992	184732197	Twq5	chr1	18185414	18216126	Crisp4
chr1	3069992	184732197	Twq5	chr1	18306696	18307667	Defb18
chr1	3069992	184732197	Twq5	chr1	18321203	18335362	Defb41
chr1	3069992	184732197	Twq5	chr1	19173245	19236570	Tfap2d
chr1	3069992	184732197	Twq5	chr1	19279137	19308800	Tfap2b
chr1	3069992	184732197	Twq5	chr1	20128002	20688288	Pkhd1
chr1	3069992	184732197	Twq5	chr1	20801128	20804720	Il17a
chr1	3069992	184732197	Twq5	chr1	20847369	20860841	Il17f
chr1	3069992	184732197	Twq5	chr1	20873191	20890536	Mcm3
chr1	3069992	184732197	Twq5	chr1	20960829	21009874	Paqr8
chr1	3069992	184732197	Twq5	chr1	21021849	21061065	Efhc1
chr1	3069992	184732197	Twq5	chr1	21066522	21149453	Tram2
chr1	3069992	184732197	Twq5	chr1	21288798	21300391	Tmem14a
chr1	3069992	184732197	Twq5	chr1	21310812	21335885	Gsta3
chr1	3069992	184732197	Twq5	chr1	21419864	21422424	Khdc1a
chr1	3069992	184732197	Twq5	chr1	21438554	21441069	Khdc1c
chr1	3069992	184732197	Twq5	chr1	21453779	21456597	Khdc1b
chr1	3069992	184732197	Twq5	chr1	21468626	22032166	Kcnq5
chr1	3069992	184732197	Twq5	chr1	22356474	22845203	Rims1
chr1	3069992	184732197	Twq5	chr1	23139553	23141334	Ppp1r14bl
chr1	3069992	184732197	Twq5	chr1	23405504	23436853	Ogfrl1
chr1	3069992	184732197	Twq5	chr1	23800833	23888239	B3gat2
chr1	3069992	184732197	Twq5	chr1	23883926	23961398	Smap1
chr1	3069992	184732197	Twq5	chr1	24035019	24044737	Sdhaf4
chr1	3069992	184732197	Twq5	chr1	24050173	24139422	Fam135a
chr1	3069992	184732197	Twq5	chr1	24216690	24291765	Col9a1
chr1	3069992	184732197	Twq5	chr1	24300970	24626553	Col19a1
chr1	3069992	184732197	Twq5	chr1	24717710	24805382	Lmbrd1
chr1	3069992	184732197	Twq5	chr1	25106556	25868788	Adgrb3
chr1	3069992	184732197	Twq5	chr1	26720894	26726541	Spata31e2
chr1	3069992	184732197	Twq5	chr1	28815197	28819333	Spata31e5
chr1	3069992	184732197	Twq5	chr1	30841419	30913002	Phf3
chr1	3069992	184732197	Twq5	chr1	30979382	30988390	Ptp4a1
chr1	3069992	184732197	Twq5	chr1	30979382	30988851	Ptp4a1
chr1	3069992	184732197	Twq5	chr1	31016323	31017049	Alyreffm3
chr1	3069992	184732197	Twq5	chr1	31036932	31261765	Alyreffm1
chr1	3069992	184732197	Twq5	chr1	31215481	31243806	Lgsn
chr1	3069992	184732197	Twq5	chr1	31261918	31263369	Dnaaf6rt
chr1	3069992	184732197	Twq5	chr1	31326025	31326787	Alyreffm2
chr1	3069992	184732197	Twq5	chr1	32211794	32697649	Khdrbs2
chr1	3069992	184732197	Twq5	chr1	32582766	32586375	Semp2l1
chr1	3069992	184732197	Twq5	chr1	33492890	33708876	Prim2
chr1	3069992	184732197	Twq5	chr1	33758967	33781645	Rab23
chr1	3069992	184732197	Twq5	chr1	33784564	33796876	Bag2
chr1	3069992	184732197	Twq5	chr1	33800625	33853676	Zfp451
chr1	3069992	184732197	Twq5	chr1	33891132	33946897	Bend6
chr1	3069992	184732197	Twq5	chr1	33947305	34347742	Dst
chr1	3069992	184732197	Twq5	chr1	34475750	34478753	Ccdc115
chr1	3069992	184732197	Twq5	chr1	34478931	34488437	Imp4
chr1	3069992	184732197	Twq5	chr1	34498842	34514814	Ptpn18
chr1	3069992	184732197	Twq5	chr1	34537490	34542144	Prss39
chr1	3069992	184732197	Twq5	chr1	34574728	34583394	Cfc1
chr1	3069992	184732197	Twq5	chr1	34583048	34600024	Prss40
chr1	3069992	184732197	Twq5	chr1	34618737	34630025	Amer3
chr1	3069992	184732197	Twq5	chr1	34717268	34852390	Arhgef4
chr1	3069992	184732197	Twq5	chr1	34840874	34841045	Smim39
chr1	3069992	184732197	Twq5	chr1	34852299	34882146	Fam168b
chr1	3069992	184732197	Twq5	chr1	34889056	34918661	Plekhb2
chr1	3069992	184732197	Twq5	chr1	36107480	36145527	Hs6st1
chr1	3069992	184732197	Twq5	chr1	36179107	36283801	Uggt1
chr1	3069992	184732197	Twq5	chr1	36303677	36313760	Neurl3
chr1	3069992	184732197	Twq5	chr1	36346813	36363110	Arid5a
chr1	3069992	184732197	Twq5	chr1	36374810	36408262	Kansl3
chr1	3069992	184732197	Twq5	chr1	36411371	36461191	Fer1l5
chr1	3069992	184732197	Twq5	chr1	36458951	36484352	Lman2l
chr1	3069992	184732197	Twq5	chr1	36510700	36547845	Cnnm4
chr1	3069992	184732197	Twq5	chr1	36550947	36567318	Cnnm3
chr1	3069992	184732197	Twq5	chr1	36569268	36575964	Ankrd23
chr1	3069992	184732197	Twq5	chr1	36569273	36578510	Gm42417
chr1	3069992	184732197	Twq5	chr1	36576587	36586526	Ankrd39
chr1	3069992	184732197	Twq5	chr1	36587719	36597430	Sema4c
chr1	3069992	184732197	Twq5	chr1	36601772	36722264	Fam178b
chr1	3069992	184732197	Twq5	chr1	36730529	36732762	Cox5b
chr1	3069992	184732197	Twq5	chr1	36737194	36753503	Actr1b
chr1	3069992	184732197	Twq5	chr1	36749229	36797034	4933424G06Rik
chr1	3069992	184732197	Twq5	chr1	36800878	36821899	Zap70
chr1	3069992	184732197	Twq5	chr1	36831271	36982747	Tmem131
chr1	3069992	184732197	Twq5	chr1	37065676	37226694	Vwa3b
chr1	3069992	184732197	Twq5	chr1	37253514	37302465	Cnga3
chr1	3069992	184732197	Twq5	chr1	37338945	37449817	Inpp4a
chr1	3069992	184732197	Twq5	chr1	37456164	37469184	Coa5
chr1	3069992	184732197	Twq5	chr1	37469219	37478205	Unc50
chr1	3069992	184732197	Twq5	chr1	37478420	37580097	Mgat4a
chr1	3069992	184732197	Twq5	chr1	37650757	37759166	Cracdl
chr1	3069992	184732197	Twq5	chr1	37793856	37905510	Tsga10
chr1	3069992	184732197	Twq5	chr1	37910818	37915309	Lipt1
chr1	3069992	184732197	Twq5	chr1	37913881	37929492	Mitd1
chr1	3069992	184732197	Twq5	chr1	37929557	37937616	Mrpl30
chr1	3069992	184732197	Twq5	chr1	37945003	37955574	Lyg2
chr1	3069992	184732197	Twq5	chr1	37985816	37996840	Lyg1
chr1	3069992	184732197	Twq5	chr1	38024269	38036974	Txndc9
chr1	3069992	184732197	Twq5	chr1	38037090	38094660	Eif5b
chr1	3069992	184732197	Twq5	chr1	38091866	38168882	Rev1
chr1	3069992	184732197	Twq5	chr1	38216406	38704036	Aff3
chr1	3069992	184732197	Twq5	chr1	38832725	38875792	Lonrf2
chr1	3069992	184732197	Twq5	chr1	38902947	38937242	Chst10
chr1	3069992	184732197	Twq5	chr1	38978229	38989357	Nms
chr1	3069992	184732197	Twq5	chr1	39024688	39036319	Pdcl3
chr1	3069992	184732197	Twq5	chr1	39232811	39402317	Npas2
chr1	3069992	184732197	Twq5	chr1	39406922	39410992	Rpl31
chr1	3069992	184732197	Twq5	chr1	39410572	39517836	Tbc1d8
chr1	3069992	184732197	Twq5	chr1	39574072	39585970	Cnot11
chr1	3069992	184732197	Twq5	chr1	39590376	39616486	Rnf149
chr1	3069992	184732197	Twq5	chr1	39657573	39690642	Creg2
chr1	3069992	184732197	Twq5	chr1	39704460	39760157	Rfx8
chr1	3069992	184732197	Twq5	chr1	39940072	40065470	Map4k4
chr1	3069992	184732197	Twq5	chr1	40113238	40164391	Il1r2
chr1	3069992	184732197	Twq5	chr1	40264239	40356417	Il1r1
chr1	3069992	184732197	Twq5	chr1	40363769	40406722	Il1rl2
chr1	3069992	184732197	Twq5	chr1	40468729	40504575	Il1rl1
chr1	3069992	184732197	Twq5	chr1	40504711	40540014	Il18r1
chr1	3069992	184732197	Twq5	chr1	40554521	40590865	Il18rap
chr1	3069992	184732197	Twq5	chr1	40619240	40669885	Slc9a4
chr1	3069992	184732197	Twq5	chr1	40719733	40808433	Slc9a2
chr1	3069992	184732197	Twq5	chr1	40811197	40829847	Mfsd9
chr1	3069992	184732197	Twq5	chr1	40844760	40896047	Tmem182
chr1	3069992	184732197	Twq5	chr1	42734084	42742336	Pou3f3
chr1	3069992	184732197	Twq5	chr1	42890392	42944843	Mrps9
chr1	3069992	184732197	Twq5	chr1	42992031	43074616	Gpr45
chr1	3069992	184732197	Twq5	chr1	43086359	43137797	Tgfbrap1
chr1	3069992	184732197	Twq5	chr1	43137869	43155107	AI597479
chr1	3069992	184732197	Twq5	chr1	43162233	43236144	Fhl2
chr1	3069992	184732197	Twq5	chr1	43483738	43609675	Nck2
chr1	3069992	184732197	Twq5	chr1	43769761	43781738	Ecrg4
chr1	3069992	184732197	Twq5	chr1	43786125	43866960	Uxs1
chr1	3069992	184732197	Twq5	chr1	43972806	44042160	Tpp2
chr1	3069992	184732197	Twq5	chr1	44048567	44059194	Mettl21c
chr1	3069992	184732197	Twq5	chr1	44095031	44118906	Ccdc168
chr1	3069992	184732197	Twq5	chr1	44125772	44141601	Tex30
chr1	3069992	184732197	Twq5	chr1	44145705	44157968	Poglut2
chr1	3069992	184732197	Twq5	chr1	44158116	44183930	Bivm
chr1	3069992	184732197	Twq5	chr1	44186903	44220420	Ercc5
chr1	3069992	184732197	Twq5	chr1	44243229	44258121	Mettl21e
chr1	3069992	184732197	Twq5	chr1	44590670	44835998	Gulp1
chr1	3069992	184732197	Twq5	chr1	45350697	45388866	Col3a1
chr1	3069992	184732197	Twq5	chr1	45413480	45542442	Col5a2
chr1	3069992	184732197	Twq5	chr1	45834325	45862779	Wdr75
chr1	3069992	184732197	Twq5	chr1	45947227	45965683	Slc40a1
chr1	3069992	184732197	Twq5	chr1	46105474	46412710	Dnah7b
chr1	3069992	184732197	Twq5	chr1	46464751	46846636	Dnah7c
chr1	3069992	184732197	Twq5	chr1	46846703	46932012	Slc39a10
chr1	3069992	184732197	Twq5	chr1	50939805	51226429	Tmeff2
chr1	3069992	184732197	Twq5	chr1	51328284	51342119	Cavin2
chr1	3069992	184732197	Twq5	chr1	51505020	51517584	Nabp1
chr1	3069992	184732197	Twq5	chr1	51788923	51955230	Myo1b
chr1	3069992	184732197	Twq5	chr1	52026306	52146348	Stat4
chr1	3069992	184732197	Twq5	chr1	52158598	52201024	Stat1
chr1	3069992	184732197	Twq5	chr1	52202606	52272391	Gls
chr1	3069992	184732197	Twq5	chr1	52496452	52539838	Nab1
chr1	3069992	184732197	Twq5	chr1	52669861	52691078	Nemp2
chr1	3069992	184732197	Twq5	chr1	52695444	52766621	Mfsd6
chr1	3069992	184732197	Twq5	chr1	52824585	52856847	Inpp1
chr1	3069992	184732197	Twq5	chr1	52884087	52960145	Hibch
chr1	3069992	184732197	Twq5	chr1	52961482	53059338	1700019D03Rik
chr1	3069992	184732197	Twq5	chr1	53100798	53107238	Mstn
chr1	3069992	184732197	Twq5	chr1	53197735	53226795	1700019A02Rik
chr1	3069992	184732197	Twq5	chr1	53228345	53336177	Pms1
chr1	3069992	184732197	Twq5	chr1	53336253	53349468	Ormdl1
chr1	3069992	184732197	Twq5	chr1	53336269	53365502	Gm28778
chr1	3069992	184732197	Twq5	chr1	53352782	53365502	Osgepl1
chr1	3069992	184732197	Twq5	chr1	53364665	53391826	Gm28551
chr1	3069992	184732197	Twq5	chr1	53383775	53391911	Asnsd1
chr1	3069992	184732197	Twq5	chr1	53387637	53391778	Asdurf
chr1	3069992	184732197	Twq5	chr1	53436164	53745943	Dnah7a
chr1	3069992	184732197	Twq5	chr1	53794664	53824383	Stk17b
chr1	3069992	184732197	Twq5	chr1	53846034	54234327	Hecw2
chr1	3069992	184732197	Twq5	chr1	54289841	54407886	Ccdc150
chr1	3069992	184732197	Twq5	chr1	54435162	54478130	Gtf3c3
chr1	3069992	184732197	Twq5	chr1	54482562	54495922	Gm34066
chr1	3069992	184732197	Twq5	chr1	54512152	54596843	Pgap1
chr1	3069992	184732197	Twq5	chr1	54684498	54965546	Ankrd44
chr1	3069992	184732197	Twq5	chr1	55024327	55066640	Sf3b1
chr1	3069992	184732197	Twq5	chr1	55091928	55111861	Coq10b
chr1	3069992	184732197	Twq5	chr1	55116993	55127402	Hspd1
chr1	3069992	184732197	Twq5	chr1	55127290	55130466	Hspe1
chr1	3069992	184732197	Twq5	chr1	55170389	55194058	Mob4
chr1	3069992	184732197	Twq5	chr1	55209317	55265941	Rftn2
chr1	3069992	184732197	Twq5	chr1	55276335	55287629	Mars2
chr1	3069992	184732197	Twq5	chr1	55287816	55402628	Boll
chr1	3069992	184732197	Twq5	chr1	55445079	55793444	Plcl1
chr1	3069992	184732197	Twq5	chr1	56675202	56676594	Hsfy2
chr1	3069992	184732197	Twq5	chr1	56833139	57017809	Satb2
chr1	3069992	184732197	Twq5	chr1	57416778	57424582	1700066M21Rik
chr1	3069992	184732197	Twq5	chr1	57427395	57446260	Tyw5
chr1	3069992	184732197	Twq5	chr1	57445486	57457112	Maip1
chr1	3069992	184732197	Twq5	chr1	57813320	57987553	Spats2l
chr1	3069992	184732197	Twq5	chr1	57994259	58058115	Kctd18
chr1	3069992	184732197	Twq5	chr1	58035129	58065058	Sgo2a
chr1	3069992	184732197	Twq5	chr1	58069089	58145572	Aox1
chr1	3069992	184732197	Twq5	chr1	58152288	58239857	Aox3
chr1	3069992	184732197	Twq5	chr1	58249555	58307756	Aox4
chr1	3069992	184732197	Twq5	chr1	58317484	58419418	Aox2
chr1	3069992	184732197	Twq5	chr1	58432056	58446512	Bzw1
chr1	3069992	184732197	Twq5	chr1	58449347	58463225	Clk1
chr1	3069992	184732197	Twq5	chr1	58470152	58484645	Ppil3
chr1	3069992	184732197	Twq5	chr1	58484309	58520975	Nif3l1
chr1	3069992	184732197	Twq5	chr1	58501929	58544268	Orc2
chr1	3069992	184732197	Twq5	chr1	58561964	58625482	Hycc2
chr1	3069992	184732197	Twq5	chr1	58625542	58635123	Ndufb3
chr1	3069992	184732197	Twq5	chr1	58686061	58735148	Flacc1
chr1	3069992	184732197	Twq5	chr1	58750666	58798043	Cflar
chr1	3069992	184732197	Twq5	chr1	58834532	58886662	Casp8
chr1	3069992	184732197	Twq5	chr1	58939607	59012589	Trak2
chr1	3069992	184732197	Twq5	chr1	59012680	59034874	Stradb
chr1	3069992	184732197	Twq5	chr1	59036274	59134059	C2cd6
chr1	3069992	184732197	Twq5	chr1	59139748	59159567	Tmem237
chr1	3069992	184732197	Twq5	chr1	59160093	59202548	Mpp4
chr1	3069992	184732197	Twq5	chr1	59202084	59276390	Als2
chr1	3069992	184732197	Twq5	chr1	59296064	59392152	Cdk15
chr1	3069992	184732197	Twq5	chr1	59521582	59526114	Fzd7
chr1	3069992	184732197	Twq5	chr1	59555422	59675576	Gm973
chr1	3069992	184732197	Twq5	chr1	59625716	59709993	Sumo1
chr1	3069992	184732197	Twq5	chr1	59724129	59758203	Nop58
chr1	3069992	184732197	Twq5	chr1	59802558	59918173	Bmpr2
chr1	3069992	184732197	Twq5	chr1	59952164	60024505	Fam117b
chr1	3069992	184732197	Twq5	chr1	60021648	60082343	Ica1l
chr1	3069992	184732197	Twq5	chr1	60108943	60137804	Wdr12
chr1	3069992	184732197	Twq5	chr1	60137405	60193112	Carf
chr1	3069992	184732197	Twq5	chr1	60219757	60377487	Nbeal1
chr1	3069992	184732197	Twq5	chr1	60382481	60427219	Cyp20a1
chr1	3069992	184732197	Twq5	chr1	60448777	60520317	Abi2
chr1	3069992	184732197	Twq5	chr1	60521450	60606263	Raph1
chr1	3069992	184732197	Twq5	chr1	60755958	60812518	Cd28
chr1	3069992	184732197	Twq5	chr1	60926158	60954991	Ctla4
chr1	3069992	184732197	Twq5	chr1	61017085	61039479	Icos
chr1	3069992	184732197	Twq5	chr1	61677982	62681443	Pard3b
chr1	3069992	184732197	Twq5	chr1	62742443	62857854	Nrp2
chr1	3069992	184732197	Twq5	chr1	62997576	63153849	Ino80d
chr1	3069992	184732197	Twq5	chr1	63182754	63215992	Ndufs1
chr1	3069992	184732197	Twq5	chr1	63215983	63219645	Eef1b2
chr1	3069992	184732197	Twq5	chr1	63221849	63253702	Cmklr2
chr1	3069992	184732197	Twq5	chr1	63312423	63353735	Zdbf2
chr1	3069992	184732197	Twq5	chr1	63485049	63635435	Adam23
chr1	3069992	184732197	Twq5	chr1	63655126	63659978	Fam237a
chr1	3069992	184732197	Twq5	chr1	63662009	63726086	Dytn
chr1	3069992	184732197	Twq5	chr1	63737977	63769477	Mdh1b
chr1	3069992	184732197	Twq5	chr1	63769772	63793814	Fastkd2
chr1	3069992	184732197	Twq5	chr1	64068605	64161441	Klf7
chr1	3069992	184732197	Twq5	chr1	64571803	64643707	Creb1
chr1	3069992	184732197	Twq5	chr1	64645631	64656401	Mettl21a
chr1	3069992	184732197	Twq5	chr1	64729613	64764803	Ccnyl1
chr1	3069992	184732197	Twq5	chr1	64769716	64776910	Fzd5
chr1	3069992	184732197	Twq5	chr1	64825141	64995983	Plekhm3
chr1	3069992	184732197	Twq5	chr1	65051847	65071918	Akr1cl
chr1	3069992	184732197	Twq5	chr1	65087712	65090308	Cryge
chr1	3069992	184732197	Twq5	chr1	65101030	65102611	Crygd
chr1	3069992	184732197	Twq5	chr1	65110683	65112848	Crygc
chr1	3069992	184732197	Twq5	chr1	65119377	65121447	Crygb
chr1	3069992	184732197	Twq5	chr1	65139547	65142532	Cryga
chr1	3069992	184732197	Twq5	chr1	65139777	65158717	Gm28845
chr1	3069992	184732197	Twq5	chr1	65144443	65162373	D630023F18Rik
chr1	3069992	184732197	Twq5	chr1	65197774	65225659	Idh1
chr1	3069992	184732197	Twq5	chr1	65225841	65317854	Pikfyve
chr1	3069992	184732197	Twq5	chr1	65321214	65428403	Pth2r
chr1	3069992	184732197	Twq5	chr1	65965678	65967466	Crygf
chr1	3069992	184732197	Twq5	chr1	66214431	66481742	Map2
chr1	3069992	184732197	Twq5	chr1	66507525	66738307	Unc80
chr1	3069992	184732197	Twq5	chr1	66739989	66758964	Rpe
chr1	3069992	184732197	Twq5	chr1	66758406	66856721	Kansl1l
chr1	3069992	184732197	Twq5	chr1	66869997	66902436	Acadl
chr1	3069992	184732197	Twq5	chr1	66963453	66984563	Myl1
chr1	3069992	184732197	Twq5	chr1	67039675	67078031	Lancl1
chr1	3069992	184732197	Twq5	chr1	67162184	67270418	Cps1
chr1	3069992	184732197	Twq5	chr1	68071344	69147218	Erbb4
chr1	3069992	184732197	Twq5	chr1	69570372	69726404	Ikzf2
chr1	3069992	184732197	Twq5	chr1	69866128	70764291	Spag16
chr1	3069992	184732197	Twq5	chr1	70764873	70924556	Vwc2l
chr1	3069992	184732197	Twq5	chr1	71066656	71142305	Bard1
chr1	3069992	184732197	Twq5	chr1	71281434	71454069	Abca12
chr1	3069992	184732197	Twq5	chr1	71596308	71618790	Atic
chr1	3069992	184732197	Twq5	chr1	71624678	71692359	Fn1
chr1	3069992	184732197	Twq5	chr1	72198600	72251466	Mreg
chr1	3069992	184732197	Twq5	chr1	72298325	72323473	Pecr
chr1	3069992	184732197	Twq5	chr1	72323527	72342263	Tmem169
chr1	3069992	184732197	Twq5	chr1	72346585	72434111	Xrcc5
chr1	3069992	184732197	Twq5	chr1	72466270	72576089	Marchf4
chr1	3069992	184732197	Twq5	chr1	72622409	72672293	Smarcal1
chr1	3069992	184732197	Twq5	chr1	72682138	72739738	Ankar
chr1	3069992	184732197	Twq5	chr1	72750448	72752972	Rpl37a
chr1	3069992	184732197	Twq5	chr1	72863661	72891633	Igfbp2
chr1	3069992	184732197	Twq5	chr1	72897090	72914043	Igfbp5
chr1	3069992	184732197	Twq5	chr1	73054232	73055068	Tnp1
chr1	3069992	184732197	Twq5	chr1	73949389	74163608	Tns1
chr1	3069992	184732197	Twq5	chr1	74164699	74187382	Rufy4
chr1	3069992	184732197	Twq5	chr1	74193149	74200405	Cxcr2
chr1	3069992	184732197	Twq5	chr1	74230943	74233790	Cxcr1
chr1	3069992	184732197	Twq5	chr1	74275242	74307368	Arpc2
chr1	3069992	184732197	Twq5	chr1	74317708	74318783	Gpbar1
chr1	3069992	184732197	Twq5	chr1	74318998	74323897	Aamp
chr1	3069992	184732197	Twq5	chr1	74324088	74392853	Pnkd
chr1	3069992	184732197	Twq5	chr1	74327405	74344781	Tmbim1
chr1	3069992	184732197	Twq5	chr1	74401266	74408480	Catip
chr1	3069992	184732197	Twq5	chr1	74414353	74425221	Slc11a1
chr1	3069992	184732197	Twq5	chr1	74430667	74436444	Ctdsp1
chr1	3069992	184732197	Twq5	chr1	74448534	74474718	Vil1
chr1	3069992	184732197	Twq5	chr1	74474669	74583443	Usp37
chr1	3069992	184732197	Twq5	chr1	74545216	74570001	Cnot9
chr1	3069992	184732197	Twq5	chr1	74582046	74606953	Plcd4
chr1	3069992	184732197	Twq5	chr1	74604285	74627405	Zfp142
chr1	3069992	184732197	Twq5	chr1	74627447	74631602	Bcs1l
chr1	3069992	184732197	Twq5	chr1	74632906	74640556	Rnf25
chr1	3069992	184732197	Twq5	chr1	74640603	74676053	Stk36
chr1	3069992	184732197	Twq5	chr1	74700903	74742889	Ttll4
chr1	3069992	184732197	Twq5	chr1	74752732	74777051	Cyp27a1
chr1	3069992	184732197	Twq5	chr1	74778080	74788380	Prkag3
chr1	3069992	184732197	Twq5	chr1	74811050	74824481	Wnt6
chr1	3069992	184732197	Twq5	chr1	74830674	74843338	Wnt10a
chr1	3069992	184732197	Twq5	chr1	74894092	74896891	Cdk5r2
chr1	3069992	184732197	Twq5	chr1	74920667	74924578	Fev
chr1	3069992	184732197	Twq5	chr1	74929092	74932302	Cryba2
chr1	3069992	184732197	Twq5	chr1	74941229	74974758	Cfap65
chr1	3069992	184732197	Twq5	chr1	74984473	74990831	Ihh
chr1	3069992	184732197	Twq5	chr1	75006297	75101844	Nhej1
chr1	3069992	184732197	Twq5	chr1	75102184	75110534	Slc23a3
chr1	3069992	184732197	Twq5	chr1	75111197	75119355	Cnppd1
chr1	3069992	184732197	Twq5	chr1	75119421	75124557	Retreg2
chr1	3069992	184732197	Twq5	chr1	75145289	75148273	Zfand2b
chr1	3069992	184732197	Twq5	chr1	75148360	75157036	Abcb6
chr1	3069992	184732197	Twq5	chr1	75157503	75168840	Atg9a
chr1	3069992	184732197	Twq5	chr1	75168794	75176031	Ankzf1
chr1	3069992	184732197	Twq5	chr1	75174879	75187457	Glb1l
chr1	3069992	184732197	Twq5	chr1	75187481	75192250	Stk16
chr1	3069992	184732197	Twq5	chr1	75190871	75196509	Tuba4a
chr1	3069992	184732197	Twq5	chr1	75196738	75208746	A630095N17Rik
chr1	3069992	184732197	Twq5	chr1	75213049	75222336	Dnajb2
chr1	3069992	184732197	Twq5	chr1	75223670	75241146	Ptprn
chr1	3069992	184732197	Twq5	chr1	75248842	75255059	Resp18
chr1	3069992	184732197	Twq5	chr1	75284539	75294634	Dnpep
chr1	3069992	184732197	Twq5	chr1	75336972	75345223	Des
chr1	3069992	184732197	Twq5	chr1	75351940	75408964	Speg
chr1	3069992	184732197	Twq5	chr1	75412573	75419823	Gmppa
chr1	3069992	184732197	Twq5	chr1	75427079	75450987	Asic4
chr1	3069992	184732197	Twq5	chr1	75451212	75455951	Chpf
chr1	3069992	184732197	Twq5	chr1	75455953	75483096	Obsl1
chr1	3069992	184732197	Twq5	chr1	75456175	75462349	Tmem198
chr1	3069992	184732197	Twq5	chr1	75483720	75487010	Inha
chr1	3069992	184732197	Twq5	chr1	75498172	75513979	Stk11ip
chr1	3069992	184732197	Twq5	chr1	75522909	75538816	Slc4a3
chr1	3069992	184732197	Twq5	chr1	77343821	77491725	Epha4
chr1	3069992	184732197	Twq5	chr1	78077903	78173771	Pax3
chr1	3069992	184732197	Twq5	chr1	78286981	78396926	Sgpp2
chr1	3069992	184732197	Twq5	chr1	78394611	78465534	Farsb
